id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
4826,Opprett ny fil,,0.25,0.12974076848477126,0.518963073939085
4827,"Hvis jeg hadde fått mer behandling til å begynne med, hadde jeg kanskje vært frisk i dag.", Om jag hade fått mer behandling till att börja med hade jag kanske varit frisk i dag.,4.5,0.12974076848477126,0.028831281885504725
4828,Det var flott at trafikken tok hensyn til at kranbilen måtte stå delvis ute i krysset under brannen., Det var flott att trafiken tog hänsyn till att kranbilen måtte stå delvis ute i krysset under branden.,8.0,0.12974076848477126,0.016217596060596407
4829,bremser, bränsler,2.75,0.12974076848477126,0.047178461267189546
4830,"Han fant også at barna som hadde lekt i skogen, skåret bedre på styrketestene."," Han fann också att barnen som hade lekt i skogen, skurit bättre på styrketesterna.",8.0,0.12974076848477126,0.016217596060596407
4831,Han påpeker at det er politikernes oppgave å prioritere hvordan knappe offentlige ressurser skal brukes., Han påpekar att det är politikernas uppgift att prioritera hur den knappa offentliga resursen ska brukas.,7.75,0.12974076848477126,0.016740744320615647
4832,G R A T U L E R E, G R A T U L E R E,5.75,0.13491178530966863,0.023462919184290196
4833,"Folk flyttet sammen av praktiske grunner, og ventet kanskje med å gifte seg til det kom en prest i nærheten.", Folk flyttade samman av praktiska skäl och väntade kanske med att gifta sig till det kom en präst i närheten.,8.25,0.13491178530966863,0.016352943673899226
4834,O R D R E N, O R D R E N,4.75,0.13491178530966863,0.028402481117824976
4835,Åpne Excel, öppna excel,2.5,0.13491178530966863,0.053964714123867455
4836,syttitre tusen seks hundre og nitten, sjuttiotre tusen sexhundranitton,4.2509375,0.13491178530966863,0.0317369486871234
4837,kommentar kommentar kommentar," kommentar, kommenter kommentarer",3.75,0.13491178530966863,0.0359764760825783
4838,Jeg synes ikke denne typen markedsføring virker seriøs., Jag syns ikke denne typen marknadsföring virker seriös.,5.75,0.13491178530966863,0.023462919184290196
4839,førtito tusen fire hundre og førtitre, fyrtiotvå tusen fyrahundrafyrtiotre,4.75,0.13491178530966863,0.028402481117824976
4840,seks   seks   seks   seks   tjueseks   ni hundre og sju, sex sex sex sex tjugosex niohundrasju,5.25,0.13491178530966863,0.02569748291612736
4841,To av hennes mål er et godt arbeidsmiljø innad og en mer servicepreget institusjon utad., Två av hennes mål är gott arbetsmiljöinriktad och en mer servicepräglad institution utåt.,6.25,0.13491178530966863,0.02158588564954698
4842,"Fellesmeieriets regler er utformet slik at bønder som leverer til andre,\Komma risikerer å bli straffet økonomisk.\Punktum"," Fallesmejeriets regler är utformade så att bönder som levererar till andra kommer, riskerar att bli straffade ekonomiskt, punktum.",10.0,0.13491178530966863,0.013491178530966864
4843,Mange hadde også forslag om hvordan dette kan gjennomføres., Många hade också förslag om hur detta kan genomföras.,5.5,0.13491178530966863,0.02452941551084884
4844,Utstillingen er deres første samarbeidsprosjekt som kunstnere., Utställningen är deras första samarbetsprojekt som konstnärer.,5.5,0.13491178530966863,0.02452941551084884
4845,Tretten, tretton,2.0,0.13491178530966863,0.06745589265483432
4846,Du ser med en gang hva du har utrettet., Du ser med en gång vad du har uträttat.,4.5,0.13491178530966863,0.029980396735481918
4847,Øk skriftstørrelsen, ök skriftstörelsen,3.75,0.13491178530966863,0.0359764760825783
4848,Åpne Word, oppna word,3.0,0.14771066809771582,0.04923688936590528
4849,I tillegg skal det settes i gang behandlingsgrupper med kvinnelige voldsutøvere.\Punktum," I tillägg ska det sättas igång behandlingsgruppen med kvinnliga våldsutövare, punkten.",7.25,0.14771066809771582,0.020373885254857355
4850,"Filmen forteller historien om en forsoffen journalist som intervjuer en dødsdømt fange, og deretter oppdager nytt bevismateriale i saken.", Filmen berättar historien om en från soffan journalist som intervjuar en dödsdömd fånge och därefter upptäcker nytt bevismaterial i saken.,9.75,0.14771066809771582,0.01514981211258624
4851,"Tveita mistet ungdomsskolen, biblioteket og samfunnshuset for noen år siden.", Tveita har mist ett ungdomsskolbibliotek och samfundshuset för några år sedan.,8.7509375,0.14771066809771582,0.01687941070287793
4852,"De dårlige tider har i det minste ført én god ting med seg, kraftforbruket har sunket."," De dåliga tiderna har i det minsta fört en god ting med sig, kraftförbruket har sjunkit.",7.0,0.14771066809771582,0.021101524013959403
4853,G J E N O P P R E T T E T, G E N O P P R E T T E T,5.5,0.14771066809771582,0.026856485108675606
4854,Veggene og dansegulvet vil være dekorert med karibiske effekter., Väggarna och dansgolvet vill vara dekorerat med karibiska effekter.,7.25,0.14771066809771582,0.020373885254857355
4855,Kurs for voksne som vil lære seg generell matkunst er en sjeldenhet., Kurs för vuxna som vill lära sig generell matkonst är en skildenhet.,5.0,0.14771066809771582,0.029542133619543165
4856,"Livet mitt er veldig forandret de siste årene, sier han."," Livet mitt är väldigt förändrat de sista åren, när jag ser han.",5.5,0.14771066809771582,0.026856485108675606
4857,En side opp, en sida upp,2.5,0.14771066809771582,0.05908426723908633
4858,"Man har ingen kontakt med publikum, og har ingen idé om hva slags situasjon de er i når de hører platen.", Man har ingen kontakt med publiken och har ingen idé om vad slags situation de är i när de hör plåtan.,5.75,0.14771066809771582,0.025688811843081014
4859,"Mye har vært gjort og gjøres av stat,\Komma fylke og kommune.\Punktum"," My har varit gjort och gjordes av stat, kommuner och fylke.",7.75,0.14771066809771582,0.01905944104486656
4860,Det ble så masete og stressete med mange telefoner., De blev så måsatta och stressade med många telefoner.,4.5,0.14771066809771582,0.032824592910603516
4861,slett fil, slättfil,3.25,0.14771066809771582,0.04544943633775871
4862,Hun kan styre sin begeistring for vedtaket.\Punktum," Hon kan styra sin begeistring for vedtaket, punktum.",5.25,0.14771066809771582,0.02813536535194587
4863,Gå til toppen av dokumentet, Gå till toppen av dokumenta.,3.25,0.14771066809771582,0.04544943633775871
4864,Han innrømmer at det ikke lenger er så gøy å synge., Han inrymmer att icke längre rör sig i oss inga.,4.5,0.12635898945154622,0.02807977543367694
4865,Nå skal det sies at hverken stykket eller oppsetningen var noe å rope hurra for., Nå skal det siges att hverken stykke eller oppsättningen var något att ropa hurra för.,7.5,0.12635898945154622,0.016847865260206162
4866,Nordlendingen bevilger seg en aldri så liten stopp for å strekke på bena., Norrlänningen beviljar sig en aldrig så liten stopp för att sträcka på benen.,7.0,0.12635898945154622,0.018051284207363745
4867,En stadig økende jazzinteresse hos publikum medfører at festivalen utvider.\Punktum, En stadig ökning av jazzintresset hos publiken medför att festivalen utvidgar punkten.,6.75,0.12635898945154622,0.01871985028911796
4868,treeren, trän,3.25,0.12635898945154622,0.03887968906201422
4869,to   fire   seks   fem   tjueen   to hundre og tre, två fyra sex fem tjugoett tvåhundratre,4.5,0.12635898945154622,0.02807977543367694
4870,H I N S I D E S, H I N S I D E S,4.75,0.12635898945154622,0.026601892516114993
4871,de de de, D D D,2.5,0.12635898945154622,0.05054359578061849
4872,"Hun synger gjerne et par timer daglig,\Komma for å holde stemmen i orden.\Punktum"," Hon sjunger gärna ett par timmar dagligen, gumman, för att hålla stämman i orden. Punktum.",8.5,0.12635898945154622,0.01486576346488779
4873,En linje opp, en linje upp,2.75,0.12635898945154622,0.0459487234369259
4874,Tester en to tre fire fem seks sju åtte, testar en två tre fyra fem sex sju åtta,7.5,0.12635898945154622,0.016847865260206162
4875,nittisju tusen ett hundre og førtito, nittiosju tusen etthundrafyrtiotvå,4.2509375,0.12635898945154622,0.029724969951109896
4876,Les utvalget, läs utfrågningen,2.25,0.12635898945154622,0.05615955086735388
4877,"Jeg kommer fortsatt til å hjelpe spillere ut, men vil ikke jage dem."," Jag kommer fortsatt till att hjälpa spelare ut, men vill inte jaga dem.",5.75,0.12635898945154622,0.021975476426355865
4878,E I E N D O M S, E I E N D O M S,4.2509375,0.12635898945154622,0.029724969951109896
4879,Målet er andre og bedre himmelstrøk.\Punktum," Målet är andre och bedre himmelsströk, punkt om.",5.25,0.12635898945154622,0.024068378943151662
4880,Seks skoler er foreslått gjenåpnet og flere skolegårder skal rehabiliteres., Sex skolor är föreslått igenöppnade och flera skolgårdar skall rehabiliteras.,7.5,0.13883033551974222,0.018510711402632295
4881,blanding blanding blanding, blandning blandning blandning,4.0,0.13883033551974222,0.034707583879935555
4882,Verdifull tid går tapt når man ringer feil og havner hos politiet når man skal til brannvesenet., Värdefull tid går tappt när man ringer fel och hamnar hos polisen när man ska till brandväsendet.,8.5,0.13883033551974222,0.016332980649381438
4883,Hjertepasientene er redd de ikke har tid til å vente til det blir deres tur i sykehuskøen., Hjärtapatienterna är rädda de inte har tid till att vänta till det blir deras tur i psykhuskön.,5.75,0.13883033551974222,0.024144406177346475
4884,førtifem tusen fire hundre og atten, fyrtiofem tusen fyrahundraarton,4.5,0.13883033551974222,0.030851185671053827
4885,"Vi greier oss nå, vi som har byen som arbeidsplass og rekreasjonsområde."," Vi grejer oss nu, vi som har byn som arbetsplats och rekreationsområde.",7.0,0.13883033551974222,0.01983290507424889
4886,"I begynnelsen gikk det i alle retninger,\Komma nå er alt mer planlagt.\Punktum"," I begynnelsen gick det i alla riktningar komma, nu är allt mera planlagt, punkt om.",7.0,0.13883033551974222,0.01983290507424889
4887,"Han ser for seg delprosjekter av høy kvalitet, der innspill med klare forskningsmål og tverrfaglig karakter blir prioritert."," Han ser för sig att delprojekt av hög kvalitet, där inspel med klara forskningsmål och tvärfacklig karaktär blir prioriterat.",8.0,0.13883033551974222,0.017353791939967778
4888,Leif vil bli dypt savnet av oss alle., Leif vill bli djupt saknad av oss alla.,3.25,0.13883033551974222,0.04271702631376684
4889,Pustepauser kan også skyldes at hjernen slurver med å gi pustesignaler om natten.\Punktum," Pustpauser kan också skilja sig åt hjärnans lurver med att ge pustsignaler om natten, punktum.",6.5,0.13883033551974222,0.02135851315688342
4890,Sten Høydal, Sten Höjdahl,3.25,0.13883033551974222,0.04271702631376684
4891,Det skal være en av grunnene til at andre land ikke har gått med på den franske planen., Det skall vara en av grunderna till att andra land icke har gått med på den franska planen.,6.0,0.13883033551974222,0.02313838925329037
4892,"Han er spent, og regner med at programformen trenger litt tid for å sitte.", Han har spänt och räknar med att programformen tränger lite tid för att sitta.,5.5,0.13883033551974222,0.025241879185407677
4893,F O R L E N G E D E, F O R L E N G E D E,5.0,0.13883033551974222,0.027766067103948446
4894,forsoningsprosesser forsoningsprosesser forsoningsprosesser," försoningsprocesser, försoningsprocesser, försoningsprocessen",7.75,0.13883033551974222,0.01791359167996674
4895,Jeg skal ringe ham når jeg kommer hjem., Jeg skal ringe hamn når jeg kommer hjem.,5.25,0.13883033551974222,0.02644387343233185
4896,En side opp, en sida upp,4.2509375,0.11540090205380693,0.027147165079187106
4897,Tom Fevang, Tomfävang,2.25,0.11540090205380693,0.05128928980169197
4898,sju   tre   fem   to   seksti   to hundre og trettifem, sju tre fem två sextio tvåhundratrettiofem,5.75,0.11540090205380693,0.02006972209631425
4899,Det har vært et satsingsområde for landenes kulturministre., Det har varit ett satsningsområde för landets kulturministrar.,5.0,0.11540090205380693,0.023080180410761385
4900,fire   fire   en   seks   sekstiseks   tre hundre og sekstifire, fyra fyra en sex sextiosex trehundrasextiofyra,7.25,0.11540090205380693,0.015917365800525093
4901,"Vi greier oss nå, vi som har byen som arbeidsplass og rekreasjonsområde."," Vi grejar oss nu, vi som har byn som arbetsplats och rekreationsområde.",6.25,0.11540090205380693,0.01846414432860911
4902,Formiddagen går med til tradisjonell skolegang., Förmiddagen går mer till traditionell skolgång.,3.5,0.11540090205380693,0.032971686301087696
4903,Sett inn tabell, sätt din tabell,2.75,0.11540090205380693,0.04196396438320252
4904,Det gjør at han får han mange venner i løpet av serien.\Punktum, Det gör att han får många vänner i löpet av serien.,5.0,0.11540090205380693,0.023080180410761385
4905,"Han hevder at økningen er som ventet, men kan ikke gi noe anslag på utviklingen fremover."," Han hävdar att ökningen är som väntat, men kan inte ge några anslag på utvecklingen framöver.",7.0,0.11540090205380693,0.016485843150543848
4906,Endre dette til punktmerking, ändra detta till punktmärkning,5.0,0.11540090205380693,0.023080180410761385
4907,A R B E I D E T S, A R B E I D E T S,5.0,0.11540090205380693,0.023080180410761385
4908,Vi anså på forhånd de tre lagene for nokså jevnbyrdige., Vi ansåg på förhand de tre lagarna för nog så jämbördiga.,5.5,0.11540090205380693,0.02098198219160126
4909,Sammenstøtene er de verste under den tre uker lange streiken., Samman stötte när de värjde under den tre veckor långa strejken.,4.5,0.11540090205380693,0.025644644900845986
4910,åtti tusen seks hundre og tjue, åttio tusen sexhundratjugo,3.5,0.11540090205380693,0.032971686301087696
4911,en   en   fire   to   åttien   åtte hundre og trettifire, en en fyra två åttioett åttahundra och trettiofyra,8.25,0.11540090205380693,0.013987988127734174
4912,Vis linjalen, viss linjal,3.25,0.13231804815586656,0.040713245586420484
4913,Hvert slag på trommene er nøye planlagt og gjennomtenkt., Vart slag på trummorna är något planlagt och genomtänkt.,3.75,0.13231804815586656,0.035284812841564414
4914,Sørnesøy, Sörnäsö,2.75,0.13231804815586656,0.04811565387486057
4915,"Alle barna ventet på julenissen, som var forsinket på grunn av den kraftige motvinden."," Alla barnen väntade på julnissen, som var försinkad på grund av den kraftiga motvinden.",5.5,0.13231804815586656,0.024057826937430284
4916,Start Excel, start excel,2.5,0.13231804815586656,0.05292721926234663
4917,T O S H I B A, T O S H I B A,7.0,0.13231804815586656,0.01890257830798094
4918,Følgende avsnitt, följande avsnitt,3.25,0.13231804815586656,0.040713245586420484
